,Neighbourhood,Latitude,Longitude,Venue_Name,Venue_Cat,Venue_Lat,Venue_Lng
64,"Anderston, Finnieston, Garnethill, Park, Woodlands (part), Yorkhill",55.8644,-4.2780000000000005,Marcellos Restaurant,Restaurant,55.865393529466544,-4.268078210676365
65,"Anderston, Finnieston, Garnethill, Park, Woodlands (part), Yorkhill",55.8644,-4.2780000000000005,The Mariner Restaurant,Hotel,55.8586999930005,-4.28396994299959
66,"Anderston, Finnieston, Garnethill, Park, Woodlands (part), Yorkhill",55.8644,-4.2780000000000005,Gregg Wallace Seasonal Restaurant,Restaurant,55.86094521461367,-4.287927608170581
67,"Anderston, Finnieston, Garnethill, Park, Woodlands (part), Yorkhill",55.8644,-4.2780000000000005,Kamasutra Indo Tapas Restaurant Glasgow,Indian Restaurant,55.86620327565143,-4.26657646894455
68,"Anderston, Finnieston, Garnethill, Park, Woodlands (part), Yorkhill",55.8644,-4.2780000000000005,Torres Tapas Restaurant,Spanish Restaurant,55.865685,-4.265422
69,"Anderston, Finnieston, Garnethill, Park, Woodlands (part), Yorkhill",55.8644,-4.2780000000000005,California restaurant,Halal Restaurant,55.865515486211805,-4.263683761895682
70,"Anderston, Finnieston, Garnethill, Park, Woodlands (part), Yorkhill",55.8644,-4.2780000000000005,Scotts Restaurant,,55.8692656,-4.2898495
71,"Anderston, Finnieston, Garnethill, Park, Woodlands (part), Yorkhill",55.8644,-4.2780000000000005,Shenaz,Indian Restaurant,55.8652722607673,-4.2740193714563235
72,"Anderston, Finnieston, Garnethill, Park, Woodlands (part), Yorkhill",55.8644,-4.2780000000000005,The Buttery,Restaurant,55.86094667476646,-4.272128344783354
73,"Calton (part), Cowcaddens (part), Drygate, Kelvinbridge, Townhead, Woodlands (part), Woodside (part)",55.871,-4.2494,SeeWoo Seafood Restaurant,Asian Restaurant,55.87678081116696,-4.253663412672311
74,"Calton (part), Cowcaddens (part), Drygate, Kelvinbridge, Townhead, Woodlands (part), Woodside (part)",55.871,-4.2494,Dim Sum Restaurant,Dumpling Restaurant,55.862462,-4.255083
75,"Calton (part), Cowcaddens (part), Drygate, Kelvinbridge, Townhead, Woodlands (part), Woodside (part)",55.871,-4.2494,Canton Chinese Restaurant,Asian Restaurant,55.866375,-4.259419
76,"Calton (part), Cowcaddens (part), Drygate, Kelvinbridge, Townhead, Woodlands (part), Woodside (part)",55.871,-4.2494,Scholars Restaurant,Restaurant,55.86346648834406,-4.2458759117493345
77,"Calton (part), Cowcaddens (part), Drygate, Kelvinbridge, Townhead, Woodlands (part), Woodside (part)",55.871,-4.2494,Thai Lemongrass,Thai Restaurant,55.865143424027266,-4.2549967244458315
78,"Calton (part), Cowcaddens (part), Drygate, Kelvinbridge, Townhead, Woodlands (part), Woodside (part)",55.871,-4.2494,Bosphorus Turkish,Turkish Restaurant,55.863154,-4.251545
79,"Calton (part), Cowcaddens (part), Drygate, Kelvinbridge, Townhead, Woodlands (part), Woodside (part)",55.871,-4.2494,Amalfi Restaurante,Italian Restaurant,55.86459149573897,-4.254265102528898
80,Gorbals,55.8433,-4.245,none,none,0.0,0.0
81,"Broomhill, Partick, Partickhill",55.8742,-4.3166,The Square Bar And Restaurant,French Restaurant,55.8761381,-4.3238056
82,"Broomhill, Partick, Partickhill",55.8742,-4.3166,Salsa Restaurante Mexicano,Mexican Restaurant,55.873890411598076,-4.317003641214675
83,"Broomhill, Partick, Partickhill",55.8742,-4.3166,Cottiers,Pub,55.87415098653745,-4.302050116179974
84,"West End (part), Cleveden, Dowanhill, Hillhead, Hyndland, Kelvindale, Botanic Gardens, University of Glasgow",55.8803,-4.3028,Cottiers,Pub,55.87415098653745,-4.302050116179974
85,"Anniesland, Knightswood, Yoker",55.8985,-4.3391,none,none,0.0,0.0
86,"Whiteinch, Scotstoun",55.8787,-4.3469999999999995,none,none,0.0,0.0
87,Drumchapel,55.9115,-4.3672,none,none,0.0,0.0
88,"Maryhill, North Kelvinside, Ruchill",55.8919,-4.2898,none,none,0.0,0.0
89,"Balornock, Barmulloch, Cowlairs, Royston, Springburn, Sighthill",55.8805,-4.2177,none,none,0.0,0.0
90,"Milton, Parkhouse, Possilpark",55.8905,-4.2489,none,none,0.0,0.0
91,"Lambhill, Summerston",55.9122,-4.2672,none,none,0.0,0.0
92,"Dennistoun, Haghill, Parkhead (part)",55.8559,-4.2027,Walfrid Restaurant,Restaurant,55.84921723134347,-4.205665853917754
93,"Carmyle, Tollcross, Mount Vernon, Lightburn, Sandyhills, Shettleston, Springboig",55.8487,-4.1683,none,none,0.0,0.0
94,"Cardowan, Carntyne, Craigend, Cranhill, Garthamlock, Millerston, Provanmill, Queenslie, Riddrie, Robroyston, Ruchazie, Stepps, Wellhouse",55.8825,-4.1588,none,none,0.0,0.0
95,"Easterhouse, Easthall, Provanhall",55.8702,-4.1089,none,none,0.0,0.0
96,"Bridgeton, Calton, Dalmarnock",55.8443,-4.2156,Walfrid Restaurant,Restaurant,55.84921723134347,-4.205665853917754
97,"Pollokshields, Shawlands",55.8417,-4.2891,amore restaurant,Italian Restaurant,55.84349514991116,-4.274679310216956
98,"Battlefield, Govanhill, Mount Florida, Strathbungo (part), Toryglen",55.8319,-4.2506,none,none,0.0,0.0
99,"Mansewood, Newlands, Pollokshaws",55.8191,-4.3003,none,none,0.0,0.0
100,"Cathcart, Simshill, Croftfoot, King's Park, Muirend, Netherlee",55.8151,-4.2553,Barbarossa,Italian Restaurant,55.81780889302797,-4.261559953856665
101,Castlemilk,55.8018,-4.2347,none,none,0.0,0.0
102,"Arden, Carnwadric, Deaconsbank, Giffnock, Kennishead, Thornliebank",55.7993,-4.3081,none,none,0.0,0.0
103,"Govan, Ibrox, Drumoyne, Kinning Park",55.8626,-4.3295,none,none,0.0,0.0
104,"Cardonald, Hillington, Penilee, Mosspark",55.8508,-4.3498,none,none,0.0,0.0
105,"Darnley, Pollok, Crookston, Parkhouse, Priesthill, Nitshill, Southpark",55.8199,-4.3559,none,none,0.0,0.0
106,Rutherglen,55.825,-4.2089,none,none,0.0,0.0
